,finish,club_name,age,sex,year,og_name,squad,tie,club_short,club_id,club_zone,loc,state
140,34,RAIDER WATER POLO,18,Boys,2016,RAIDER WATER POLO,A,0.0,RAIDER,17771,Southeast Zone,"3575 Main Highway, Coconut Grove, FL 33133",FL
141,35,DACA WATER POLO,12,Boys,2016,DACA WATER POLO,A,0.0,222,31320,Pacific Zone,"5000 Mitty Way, San Jose, CA 95129",CA
142,35,GREENWICH AQUATICS,14,Boys,2016,GREENWICH AQUATICS,A,0.0,GREENWICH,17825,Northeast Zone,"50 East Putnam Avenue, Greenwich, CT 06830",CT
143,35,NORTH TEXAS THUNDER WATER POLO CLUB,16,Boys,2016,NORTH TEXAS THUNDER WATER POLO CLUB,A,0.0,NORTH TEXAS THUNDER,21327,Southwest Zone,"1501 W Southlake Blvd, Southlake, TX 76092",TX
144,35,SOUTH FLORIDA WATER POLO,18,Boys,2016,SOUTH FLORIDA WATER POLO,A,0.0,SOUTH FLORIDA,989,Southeast Zone,"3301 College Avenue, Fort Lauderdale, FL 33314",FL
145,36,WEST HOUSTON WATER POLO,12,Boys,2016,WEST HOUSTON WATER POLO,A,0.0,WEST HOUSTON,18461,Southwest Zone,"1011 Horace Mann, Rosenberg, TX 77471",TX
146,36,ZILLA WATER POLO,14,Boys,2016,ZILLA WATER POLO,A,0.0,ZILLA,30299,Southwest Zone,"1901 Sun Chase Blvd, Cedar Park, TX 78613",TX
147,36,NORTHWEST ORCAS WATER POLO CLUB,16,Boys,2016,NORTHWEST ORCAS WATER POLO CLUB,A,0.0,NORTHWEST ORCAS,23472,Pacific Northwest & Hawaii Zone,"5464 119th Ave Se, Bellevue, WA 98006",WA
148,36,WEST HOUSTON WATER POLO,18,Boys,2016,WEST HOUSTON WATER POLO,A,0.0,WEST HOUSTON,18461,Southwest Zone,"1011 Horace Mann, Rosenberg, TX 77471",TX
149,37,DAVIS WATER POLO CLUB,12,Boys,2016,DAVIS WATER POLO CLUB,A,0.0,DAVIS,79,Central California Zone,"One Shields Avenue, Davis, CA 95616",CA
150,37,NORTHWEST ORCAS WATER POLO CLUB,14,Boys,2016,NORTHWEST ORCAS WATER POLO CLUB,A,0.0,NORTHWEST ORCAS,23472,Pacific Northwest & Hawaii Zone,"5464 119th Ave Se, Bellevue, WA 98006",WA
151,37,HAWAIIAN ISLANDS WATER POLO,16,Boys,2016,HAWAIIAN ISLANDS WATER POLO,A,0.0,HAWAIIAN ISLANDS,461,Pacific Northwest & Hawaii Zone,"1601 Punahou Street, Honolulu, HI 96822",HI
152,37,GRANITE BAY WATER POLO CLUB,18,Boys,2016,GRANITE BAY WATER POLO CLUB,A,0.0,GRANITE BAY,1200,Central California Zone,"1 Grizzly Way, Granite Bay, CA 95746",CA
153,38,SLEEPY HOLLOW AQUATICS,12,Boys,2016,SLEEPY HOLLOW AQUATICS,A,0.0,SLEEPY HOLLOW,18329,Pacific Zone,"1327 Sir Francis Drake Blvd, San Anselmo, CA 94960",CA
154,38,CHICAGO PARK DISTRICT,14,Boys,2016,CHICAGO PARK DISTRICT,A,0.0,CHICAGO PARK DISTRICT,15818,Midwest Zone,"210 S Loomis, Chicago, IL 60606",IL
155,38,TUALATIN HILLS WATER POLO CLUB,16,Boys,2016,TUALATIN HILLS WATER POLO CLUB,A,0.0,TUALATIN HILLS,17540,Pacific Northwest & Hawaii Zone,"15707 Sw Walker Rd, Beaverton, OR 97006",OR
156,38,WOLVERINE WATER POLO,18,Boys,2016,WOLVERINE WATER POLO,A,0.0,WOLVERINE,560,Midwest Zone,"2552 N Maple Rd, Ann Arbor, MI 48103",MI
157,39,STANFORD WATER POLO FOUNDATION,12,Boys,2016,STANFORD WATER POLO FOUNDATION,A,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
158,39,TUALATIN HILLS WATER POLO CLUB,14,Boys,2016,TUALATIN HILLS WATER POLO CLUB,A,0.0,TUALATIN HILLS,17540,Pacific Northwest & Hawaii Zone,"15707 Sw Walker Rd, Beaverton, OR 97006",OR
159,39,WOLVERINE WATER POLO,16,Boys,2016,WOLVERINE WATER POLO,A,0.0,WOLVERINE,560,Midwest Zone,"2552 N Maple Rd, Ann Arbor, MI 48103",MI
160,39,ROCKFORD AQUATIC CLUB,18,Boys,2016,ROCKFORD AQUATIC CLUB,A,0.0,ROCKFORD,382,Midwest Zone,"4100 Kroes, Rockford, MI 49341",MI
161,40,ROYAL 559 ACADEMY,12,Boys,2016,ROYAL 559 ACADEMY,A,0.0,ROYAL 559,30218,Central California Zone,"1070 E Teague, Fresno, CA 93611",CA
162,40,PARK CITY,14,Boys,2016,PARK CITY,A,0.0,PARK CITY,23839,Mountain Zone,"2465 West Kilby Rd, Park City, UT 84098",UT
163,40,KEARNS WATER POLO,16,Boys,2016,KEARNS WATER POLO,A,0.0,KEARNS,635,Mountain Zone,"5624 S 4800 W, Kearns, UT 84118",UT
164,40,NIPC,18,Boys,2016,NIPC,A,0.0,NIPC,1234,Midwest Zone,"1 Stevenson Drive, Lincolashire, IL 60069",IL
165,41,680 WATER POLO,12,Boys,2016,680 WATER POLO,A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
166,41,DAVIS WATER POLO CLUB,14,Boys,2016,DAVIS WATER POLO CLUB,A,0.0,DAVIS,79,Central California Zone,"One Shields Avenue, Davis, CA 95616",CA
167,41,MIAMI RIPTIDES WATER POLO,16,Boys,2016,MIAMI RIPTIDES WATER POLO,A,0.0,MIAMI RIPTIDES,1564,Southeast Zone,"6575 North Kendal Drive, Pinecrest, FL 33156",FL
168,41,TUALATIN HILLS WATER POLO CLUB,18,Boys,2016,TUALATIN HILLS WATER POLO CLUB,A,0.0,TUALATIN HILLS,17540,Pacific Northwest & Hawaii Zone,"15707 Sw Walker Rd, Beaverton, OR 97006",OR
169,42,UNIVERSITY PACIFIC WATER POLO,12,Boys,2016,UNIVERSITY PACIFIC WATER POLO,A,0.0,UNIVERSITY PACIFIC,29,Central California Zone,"5648 North El Dorado Street, Stockton, CA 95207",CA
170,42,NORTHWEST ORCAS WATER POLO CLUB,14,Boys,2016,NORTHWEST ORCAS WATER POLO CLUB,A,0.0,NORTHWEST ORCAS,23472,Pacific Northwest & Hawaii Zone,"5464 119th Ave Se, Bellevue, WA 98006",WA
171,42,WEST HOUSTON WATER POLO,16,Boys,2016,WEST HOUSTON WATER POLO,A,0.0,WEST HOUSTON,18461,Southwest Zone,"1011 Horace Mann, Rosenberg, TX 77471",TX
172,42,UTAH PREMIER WATER POLO,18,Boys,2016,UTAH PREMIER WATER POLO,A,0.0,UTAH PREMIER,30240,Mountain Zone,"2465 W Kilby Rd, Park City, UT 84098",UT
173,43,NORTH TEXAS THUNDER WATER POLO CLUB,12,Boys,2016,NORTH TEXAS THUNDER WATER POLO CLUB,A,0.0,NORTH TEXAS THUNDER,21327,Southwest Zone,"1501 W Southlake Blvd, Southlake, TX 76092",TX
174,43,KEARNS WATER POLO,14,Boys,2016,KEARNS WATER POLO,A,0.0,KEARNS,635,Mountain Zone,"5624 S 4800 W, Kearns, UT 84118",UT
175,43,CALIFORNIA REPUBLIC SC,16,Boys,2016,CALIFORNIA REPUBLIC SC,A,0.0,CALIFORNIA REPUBLIC SC,26152,Central California Zone,"4700 College Oak Dr, Sacramento, CA 95841",CA
176,43,LAMORINDA WATER POLO,18,Boys,2016,LAMORINDA WATER POLO,A,0.0,LAMORINDA,1309,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
177,44,CC UNITED,12,Boys,2016,CC UNITED,A,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
178,44,MIAMI RIPTIDES WATER POLO,14,Boys,2016,MIAMI RIPTIDES WATER POLO,A,0.0,MIAMI RIPTIDES,1564,Southeast Zone,"6575 North Kendal Drive, Pinecrest, FL 33156",FL
179,44,SOUTH FLORIDA WATER POLO,16,Boys,2016,SOUTH FLORIDA WATER POLO,A,0.0,SOUTH FLORIDA,989,Southeast Zone,"3301 College Avenue, Fort Lauderdale, FL 33314",FL
180,44,CAPITAL DC WATER POLO CLUB,18,Boys,2016,CAPITAL DC WATER POLO CLUB,A,0.0,CAPITAL DC,30226,Northeast Zone,"1301 North Stafford Street, Arlington, VA 22201",VA
181,45,BAKERSFIELD WATER POLO CLUB,12,Boys,2016,BAKERSFIELD WATER POLO CLUB,A,0.0,BAKERSFIELD,16629,Central California Zone,"2800 Loma Linda Dr, Bakersfield, CA 93312",CA
182,45,UNIVERSITY PACIFIC WATER POLO,14,Boys,2016,UNIVERSITY PACIFIC WATER POLO,A,0.0,UNIVERSITY PACIFIC,29,Central California Zone,"5648 North El Dorado Street, Stockton, CA 95207",CA
183,45,DUKE CITY AQUATICS,16,Boys,2016,DUKE CITY AQUATICS,A,0.0,DUKE CITY,238,Mountain Zone,"6705 Fortuna Rd Sw, Albuquerque, NM 87105",NM
184,45,NORTHWEST ORCAS WATER POLO CLUB,18,Boys,2016,NORTHWEST ORCAS WATER POLO CLUB,A,0.0,NORTHWEST ORCAS,23472,Pacific Northwest & Hawaii Zone,"5464 119th Ave Se, Bellevue, WA 98006",WA
185,46,TPC WATER POLO CLUB,12,Boys,2016,TPC WATER POLO CLUB,A,0.0,TPC,19775,Pacific Zone,"1600 Mar West Street, Tiburon, CA 94920",CA
186,46,ROCKY MOUNTAIN NEPTUNES,14,Boys,2016,ROCKY MOUNTAIN NEPTUNES,A,0.0,ROCKY MOUNTAIN NEPTUNES,20236,Mountain Zone,"5310 E 136th Ave, Thornton, CO 80602",CO
187,46,CHICAGO PARK DISTRICT,16,Boys,2016,CHICAGO PARK DISTRICT,A,0.0,CHICAGO PARK DISTRICT,15818,Midwest Zone,"210 S Loomis, Chicago, IL 60606",IL
188,46,KEARNS WATER POLO,18,Boys,2016,KEARNS WATER POLO,A,0.0,KEARNS,635,Mountain Zone,"5624 S 4800 W, Kearns, UT 84118",UT
189,47,CAPITAL DC WATER POLO CLUB,12,Boys,2016,CAPITAL DC WATER POLO CLUB,A,0.0,CAPITAL DC,30226,Northeast Zone,"1301 North Stafford Street, Arlington, VA 22201",VA
190,47,SPARTAN WATER POLO CLUB MI,14,Boys,2016,SPARTAN WATER POLO CLUB (MI),A,0.0,SPARTAN MI,1597,Midwest Zone,"1001 S Barnes Road, Mason, MI 48854",MI
191,47,WEST HOUSTON WATER POLO,16,Boys,2016,WEST HOUSTON WATER POLO,A,0.0,WEST HOUSTON,18461,Southwest Zone,"1011 Horace Mann, Rosenberg, TX 77471",TX
192,47,MIAMI WHITECAPS WATER POLO CLUB,18,Boys,2016,MIAMI WHITECAPS WATER POLO CLUB,A,0.0,MIAMI WHITECAPS,16313,Southeast Zone,"500 Sw 127th Ave, Miami, FL 33184",FL
193,48,PARK CITY,12,Boys,2016,PARK CITY,A,0.0,PARK CITY,23839,Mountain Zone,"2465 West Kilby Rd, Park City, UT 84098",UT
194,48,PUGET SOUND POLO,14,Boys,2016,PUGET SOUND POLO,A,0.0,PUGET SOUND,64,Pacific Northwest & Hawaii Zone,"8805 40th St W, University Place, WA 98466",WA
195,48,MIAMI WHITECAPS WATER POLO CLUB,16,Boys,2016,MIAMI WHITECAPS WATER POLO CLUB,A,0.0,MIAMI WHITECAPS,16313,Southeast Zone,"500 Sw 127th Ave, Miami, FL 33184",FL
196,48,JESUIT WATER POLO,18,Boys,2016,JESUIT WATER POLO,A,0.0,JESUIT,0,Southwest Zone,"8900 Bellaire Blvd, Houston, TX 77036",TX
197,49,CDM AQUATICS FEDERATION,14,Boys,2016,CDM AQUATICS FEDERATION,A,0.0,CDM,26,Southern Pacific Zone,"2101 East Bluff Dr, Newport Beach, CA 92660",CA
198,49,RIVERSIDE WATER POLO,16,Boys,2016,RIVERSIDE WATER POLO,A,0.0,RIVERSIDE,241,Southern Pacific Zone,"4800 Magnolia Ave, Riverside, CA 92506",CA
199,49,NEWPORT BEACH WATER POLO INC,18,Boys,2016,"NEWPORT BEACH WATER POLO, INC.",A,0.0,NEWPORT BEACH,20606,Southern Pacific Zone,"600 Irvine Ave, Newport Beach, CA 92663",CA
200,50,CHAWP,14,Boys,2016,CHAWP,A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
201,50,SAN JOSE WATER POLO FOUNDATION,16,Boys,2016,SAN JOSE WATER POLO FOUNDATION,A,0.0,SAN JOSE,30505,Pacific Zone,"960 Hedding St, San Jose, CA 95126",CA
202,50,ELITE WATER POLO,18,Boys,2016,ELITE WATER POLO,A,0.0,ELITE,1396,Southern Pacific Zone,"42200 Nighthawk Way, Murrieta, CA 92562",CA
203,51,SADDLEBACK EL TORO SET,14,Boys,2016,SADDLEBACK EL TORO (SET),A,0.0,SADDLEBACK EL TORO SET,18,Southern Pacific Zone,"25255 Toledo Way, Lake Forest, CA 92630",CA
204,51,680 WATER POLO,16,Boys,2016,680 WATER POLO,A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
205,51,REGENCY WATER POLO CLUB,18,Boys,2016,REGENCY WATER POLO CLUB,A,0.0,REGENCY,0,Southern Pacific Zone,"1202 W Edinger Ave, Santa Ana, CA 92707",CA
206,52,PRIDE WATER POLO ACADEMY,14,Boys,2016,PRIDE WATER POLO ACADEMY,A,0.0,PRIDE,25981,Coastal California Zone,"31749 La Tienda Road, Westlake Village, CA 91362",CA
207,52,INTERNATIONAL WATER POLO CLUB,16,Boys,2016,INTERNATIONAL WATER POLO CLUB,A,0.0,ORLANDO INTERNATIONAL,33869,Southeast Zone,"8422 International Dr, Orlando, FL 32819",FL
208,52,UNIVERSITY PACIFIC WATER POLO,18,Boys,2016,UNIVERSITY PACIFIC WATER POLO,A,0.0,UNIVERSITY PACIFIC,29,Central California Zone,"5648 North El Dorado Street, Stockton, CA 95207",CA
209,53,TROJAN WATER POLO CA,14,Boys,2016,TROJAN WATER POLO (CA),A,0.0,TROJAN CA,87,Coastal California Zone,"W 34th St1026 West 34th St, Los Angeles, CA 90089",CA
210,53,TROJAN WATER POLO CA,16,Boys,2016,TROJAN WATER POLO (CA),A,0.0,TROJAN CA,87,Coastal California Zone,"W 34th St1026 West 34th St, Los Angeles, CA 90089",CA
211,53,SHORE AQUATICS,18,Boys,2016,SHORE AQUATICS,A,0.0,SHORE,892,Coastal California Zone,"1250 Bellflower Blvd, Long Beach, CA 90840",CA
212,54,SANTA BARBARA PREMIER,14,Boys,2016,SANTA BARBARA PREMIER,A,0.0,SANTA BARBARA PREMIER,26252,Coastal California Zone,"552 University Rd, Santa Barbara, CA 93106",CA
213,54,SANTA BARBARA PREMIER,16,Boys,2016,SANTA BARBARA PREMIER,A,0.0,SANTA BARBARA PREMIER,26252,Coastal California Zone,"552 University Rd, Santa Barbara, CA 93106",CA
214,54,SANTA BARBARA PREMIER,18,Boys,2016,SANTA BARBARA PREMIER,A,0.0,SANTA BARBARA PREMIER,26252,Coastal California Zone,"552 University Rd, Santa Barbara, CA 93106",CA
215,55,INTERNATIONAL WATER POLO CLUB,14,Boys,2016,INTERNATIONAL WATER POLO CLUB,A,0.0,ORLANDO INTERNATIONAL,33869,Southeast Zone,"8422 International Dr, Orlando, FL 32819",FL
216,55,STANFORD WATER POLO FOUNDATION,16,Boys,2016,STANFORD WATER POLO FOUNDATION,A,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
217,55,PRIDE WATER POLO ACADEMY,18,Boys,2016,PRIDE WATER POLO ACADEMY,A,0.0,PRIDE,25981,Coastal California Zone,"31749 La Tienda Road, Westlake Village, CA 91362",CA
218,56,SAN MIGUEL WATER POLO FOUNDATION,14,Boys,2016,SAN MIGUEL WATER POLO FOUNDATION,A,0.0,LA JOLLA UNITED,1654,Pacific Southwest Zone,"800 Nautilus Street, La Jolla, CA 92037",CA
219,56,HUNTINGTON BEACH WATER POLO,16,Boys,2016,HUNTINGTON BEACH WATER POLO,A,0.0,HUNTINGTON BEACH,168,Southern Pacific Zone,"1905 Main Street, Huntington Beach, CA 92648",CA
220,56,COSTA MESA AQUATICS CLUB,18,Boys,2016,COSTA MESA AQUATICS CLUB,A,0.0,COSTA MESA,7,Southern Pacific Zone,"2650 Fairview Rd, Costa Mesa, CA 92626",CA
221,57,ORANGECOUNTY WATER POLO CLUB,14,Boys,2016,ORANGE COUNTY WATER POLO CLUB,A,0.0,ORANGE COUNTY,17818,Southern Pacific Zone,"33333 Golden Lantern, Dana Point, CA 92629",CA
222,57,CDM AQUATICS FEDERATION,16,Boys,2016,CDM AQUATICS FEDERATION,A,0.0,CDM,26,Southern Pacific Zone,"2101 East Bluff Dr, Newport Beach, CA 92660",CA
223,57,680 WATER POLO,18,Boys,2016,680 WATER POLO,A,0.0,680,37,Pacific Zone,"1460 S Main St, Walnut Creek, CA 94596",CA
224,58,SOUTH COAST WATER POLO CLUB,14,Boys,2016,SOUTH COAST WATER POLO CLUB,A,0.0,SOUTH COAST,35,Coastal California Zone,"60 W Olson Rd3400thousand Oaks, C, Thousand Oaks, CA 91360",CA
225,58,SAN DIEGO SHORES WATER POLO CLUB,16,Boys,2016,SAN DIEGO SHORES WATER POLO CLUB,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
226,58,IRVINE WATER POLO CLUB KAHUNA,18,Boys,2016,IRVINE WATER POLO CLUB (KAHUNA),A,0.0,IRVINE KAHUNA,78,Southern Pacific Zone,"4601 Walnut Avenue, Irvine, CA 92604",CA
227,59,PV WATER POLO CLUB,14,Boys,2016,P.V. WATER POLO CLUB,A,0.0,PV,17088,Coastal California Zone,"600 Cloyden Road, Palos Verdes Estates, CA 90274",CA
228,59,SOUTH COAST WATER POLO CLUB,16,Boys,2016,SOUTH COAST WATER POLO CLUB,A,0.0,SOUTH COAST,35,Coastal California Zone,"60 W Olson Rd3400thousand Oaks, C, Thousand Oaks, CA 91360",CA
229,59,CHAWP,18,Boys,2016,CHAWP,A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
230,60,LOS ANGELES PREMIER,14,Boys,2016,LOS ANGELES PREMIER,A,0.0,LOS ANGELES PREMIER,22230,Coastal California Zone,"3700 Coldwater Cayon, Studio City, CA 91604",CA
231,60,LA JOLLA WATER POLO CLUB,16,Boys,2016,LA JOLLA WATER POLO CLUB,A,0.0,LA JOLLA UNITED,1654,Pacific Southwest Zone,"800 Nautilus Street, La Jolla, CA 92037",CA
232,60,ATWATER MERCED WATER POLO,18,Boys,2016,ATWATER MERCED WATER POLO,A,0.0,209,31318,Central California Zone,"1800 Buhach Road, Atwater, CA 95301",CA
233,61,PACIFIC POLO,14,Boys,2016,PACIFIC POLO,A,0.0,PACIFIC,1285,Pacific Southwest Zone,"13500 Camino Del Sur, San Diego, CA 92129",CA
234,61,CHAWP,16,Boys,2016,CHAWP,A,0.0,CHAWP,1281,Southern Pacific Zone,"2605 Temescal Ave, Norco, CA 92860",CA
235,61,ORCUTT POLO ASSOCIATIONONE WAY WP CLUB,18,Boys,2016,ORCUTT POLO ASSOCIATION/ONE WAY WP CLUB,A,0.0,ORCUTT ASSOCIATION/ONE WAY,48,Central California Zone,"941 E Foster Rd, Santa Maria, CA 93455",CA
236,62,SOCAL WATER POLO FOUNDATION,14,Boys,2016,SOCAL WATER POLO FOUNDATION,A,0.0,SOCAL,51,Southern Pacific Zone,"1925 Dodge Ave, Santa Ana, CA 92705",CA
237,62,SHORE AQUATICS,16,Boys,2016,SHORE AQUATICS,A,0.0,SHORE,892,Coastal California Zone,"1250 Bellflower Blvd, Long Beach, CA 90840",CA
238,62,ROSE BOWL WATER POLO CLUB,18,Boys,2016,ROSE BOWL WATER POLO CLUB,A,0.0,ROSE BOWL,341,Coastal California Zone,"360 N Arroyo Boulevard, Pasadena, CA 91103",CA
239,63,WEST VALLEY WATER POLO,14,Boys,2016,WEST VALLEY WATER POLO,A,0.0,WEST VALLEY,23,Pacific Zone,"35353 Truman Ave, Mountain View, CA 94040",CA
240,63,ELITE WATER POLO,16,Boys,2016,ELITE WATER POLO,A,0.0,ELITE,1396,Southern Pacific Zone,"42200 Nighthawk Way, Murrieta, CA 92562",CA
241,63,PV WATER POLO CLUB,18,Boys,2016,P.V. WATER POLO CLUB,A,0.0,PV,17088,Coastal California Zone,"600 Cloyden Road, Palos Verdes Estates, CA 90274",CA
242,64,REDLANDS RENEGADES,14,Boys,2016,REDLANDS RENEGADES,A,0.0,REDLANDS RENEGADES,774,Southern Pacific Zone,"31000 Colton Avenue, Redlands, CA 92374",CA
243,64,SC TRITONS,16,Boys,2016,SC TRITONS,A,0.0,SC TRITONS,21154,Southern Pacific Zone,"700 Ave Pico, San Clemente, CA 92673",CA
244,64,SAN DIEGO SHORES WATER POLO CLUB,18,Boys,2016,SAN DIEGO SHORES WATER POLO CLUB,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
245,65,COSTA MESA AQUATICS CLUB,14,Boys,2016,COSTA MESA AQUATICS CLUB,A,0.0,COSTA MESA,7,Southern Pacific Zone,"2650 Fairview Rd, Costa Mesa, CA 92626",CA
246,65,DACA WATER POLO,16,Boys,2016,DACA WATER POLO,A,0.0,222,31320,Pacific Zone,"5000 Mitty Way, San Jose, CA 95129",CA
247,65,HUNTINGTON BEACH WATER POLO,18,Boys,2016,HUNTINGTON BEACH WATER POLO,A,0.0,HUNTINGTON BEACH,168,Southern Pacific Zone,"1905 Main Street, Huntington Beach, CA 92648",CA
248,66,ADMIRAL WATER POLO FOUNDATION,14,Boys,2016,ADMIRAL WATER POLO FOUNDATION,A,0.0,ADMIRAL,25904,Coastal California Zone,"13847 Earlham Dr, Whittier, CA 90602",CA
249,66,TIGER AQUATICS WATER POLO,16,Boys,2016,TIGER AQUATICS WATER POLO,A,0.0,TIGER,17668,Northeast Zone,"Denunzio Pool, Princeton, NJ 08540",NJ
250,66,SANTA CRUZ WAXEM POLO CLUB,18,Boys,2016,SANTA CRUZ WAXEM POLO CLUB,A,0.0,SANTA CRUZ WAXEM,30099,Pacific Zone,"6500 Soquel Drive, Aptos, CA 95003",CA
251,67,NORTHERN CALIFORNIA AQUATICS,14,Boys,2016,NORTHERN CALIFORNIA AQUATICS,A,0.0,NORCAL - NORTHERN CALIFORNIA,23991,Pacific Zone,"201 Almond Ave, Los Altos, CA 94022",CA
252,67,SANTA CRUZ WAXEM POLO CLUB,16,Boys,2016,SANTA CRUZ WAXEM POLO CLUB,A,0.0,SANTA CRUZ WAXEM,30099,Pacific Zone,"6500 Soquel Drive, Aptos, CA 95003",CA
253,67,SOUTH COAST WATER POLO CLUB,18,Boys,2016,SOUTH COAST WATER POLO CLUB,A,0.0,SOUTH COAST,35,Coastal California Zone,"60 W Olson Rd3400thousand Oaks, C, Thousand Oaks, CA 91360",CA
254,68,CAPISTRANO VALLEY AQUATICS CLUB ALLIANCE,14,Boys,2016,CAPISTRANO VALLEY AQUATICS CLUB ALLIANCE,A,0.0,CAPISTRANO VALLEY ALLIANCE,1854,Southern Pacific Zone,"26301 Via Escolar, Mission Viejo, CA 92692",CA
255,68,WEST VALLEY WATER POLO,16,Boys,2016,WEST VALLEY WATER POLO,A,0.0,WEST VALLEY,23,Pacific Zone,"35353 Truman Ave, Mountain View, CA 94040",CA
256,68,SADDLEBACK EL TORO SET,18,Boys,2016,SADDLEBACK EL TORO (SET),A,0.0,SADDLEBACK EL TORO SET,18,Southern Pacific Zone,"25255 Toledo Way, Lake Forest, CA 92630",CA
257,69,CC UNITED,14,Boys,2016,CC UNITED,A,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
258,69,REGENCY WATER POLO CLUB,16,Boys,2016,REGENCY WATER POLO CLUB,A,0.0,REGENCY,0,Southern Pacific Zone,"1202 W Edinger Ave, Santa Ana, CA 92707",CA
259,69,CC UNITED,18,Boys,2016,CC UNITED,A,0.0,CC UNITED,19137,Pacific Zone,"300 Moraga Road, Moraga, CA 94556",CA
260,70,LAMORINDA WATER POLO,14,Boys,2016,LAMORINDA WATER POLO,A,0.0,LAMORINDA,1309,Pacific Zone,"1200 Pleasant Hill Road, Lafayette, CA 94549",CA
261,70,KINGFISH WATER POLO FOUNDATION INC,16,Boys,2016,"KINGFISH WATER POLO FOUNDATION, INC",A,0.0,KINGFISH,632,Northeast Zone,"2601 Granview Blvd, Reading, PA 19609",PA
262,70,LEGACY WATER POLO,18,Boys,2016,LEGACY WATER POLO,A,0.0,LEGACY,1283,Pacific Zone,"Po Box 222780, Carmel, CA 93922",CA
263,71,TRIDENT WATER POLO,14,Boys,2016,TRIDENT WATER POLO,A,0.0,TRIDENT,30238,Southwest Zone,"10600 Preston Rd, Dallas, TX 75230",TX
264,71,GRANITE BAY WATER POLO CLUB,16,Boys,2016,GRANITE BAY WATER POLO CLUB,A,0.0,GRANITE BAY,1200,Central California Zone,"1 Grizzly Way, Granite Bay, CA 95746",CA
265,71,MOOSE WATER POLO,18,Boys,2016,MOOSE WATER POLO,A,0.0,MOOSE,19529,Midwest Zone,"100 Viking Way, Cincinnati, OH 45246",OH
266,72,LOS ANGELES WATER POLO CLUB,14,Boys,2016,LOS ANGELES WATER POLO CLUB,A,0.0,LOS ANGELES,1807,Coastal California Zone,"111 Easton Dr, Los Angeles, CA 90095",CA
267,72,SHARKS,16,Boys,2016,SHARKS,A,0.0,SANTA CRUZ,16833,Pacific Zone,"415 Walnut Av, Santa Cruz, CA 95060",CA
268,72,MAD DOG WATER POLO,18,Boys,2016,MAD DOG WATER POLO,A,0.0,MAD DOG,1560,Midwest Zone,"2351 Clarkson Road, Chesterfield, MO 63017",MO
269,73,HUNTINGTON BEACH WATER POLO,14,Boys,2016,HUNTINGTON BEACH WATER POLO,A,0.0,HUNTINGTON BEACH,168,Southern Pacific Zone,"1905 Main Street, Huntington Beach, CA 92648",CA
270,73,TROJAN WATER POLO CA,16,Boys,2016,TROJAN WATER POLO (CA),A,0.0,TROJAN CA,87,Coastal California Zone,"W 34th St1026 West 34th St, Los Angeles, CA 90089",CA
271,73,STANFORD WATER POLO FOUNDATION,18,Boys,2016,STANFORD WATER POLO FOUNDATION,A,0.0,STANFORD,570,Pacific Zone,"Avery Aquatic Center, Stanford, CA 94305",CA
272,74,SAN DIEGO SHORES WATER POLO CLUB,14,Boys,2016,SAN DIEGO SHORES WATER POLO CLUB,A,0.0,SAN DIEGO SHORES,1156,Pacific Southwest Zone,"7607 La Jolla Blvd, La Jolla, CA 92115",CA
273,74,SOUTH VALLEY WATER POLO,16,Boys,2016,SOUTH VALLEY WATER POLO,A,0.0,SOUTH VALLEY,17247,Central California Zone,"5100 W Akers, Visalia, CA 93277",CA
274,74,REDLANDS RENEGADES,18,Boys,2016,REDLANDS RENEGADES,A,0.0,REDLANDS RENEGADES,774,Southern Pacific Zone,"31000 Colton Avenue, Redlands, CA 92374",CA
275,75,NORTH SAN DIEGO STARS,14,Boys,2016,NORTH SAN DIEGO STARS,A,0.0,NORTH SAN DIEGO STARS,1371,Pacific Southwest Zone,"101 Wave Drive, Vista, CA 92083",CA
276,75,PACIFIC POLO,16,Boys,2016,PACIFIC POLO,A,0.0,PACIFIC,1285,Pacific Southwest Zone,"13500 Camino Del Sur, San Diego, CA 92129",CA
277,75,BAKERSFIELD WATER POLO CLUB,18,Boys,2016,BAKERSFIELD WATER POLO CLUB,A,0.0,BAKERSFIELD,16629,Central California Zone,"2800 Loma Linda Dr, Bakersfield, CA 93312",CA
